recording_id,session,box,scenario,item_count,core_box_handling_seconds,core_timing_review_required,annotated_operation_seconds,elapsed_span_seconds
U0106,S0200,5,S1,2,43.709,False,102.51,112.01
U0106,S0200,6,S1,1,56.126,False,101.341,101.341
U0106,S0200,7,S1,1,41.313,False,83.193,83.193
U0106,S0200,8,S1,1,60.311,False,107.048,117.128
U0106,S0200,9,S1,5,68.652,False,167.981,167.981
U0106,S0200,10,S1,1,47.776,False,93.264,93.264
U0106,S0200,11,S1,3,53.578,False,128.33,128.33
U0106,S0200,12,S1,1,54.644,False,102.271,102.271
U0106,S0200,13,S1,1,38.512,False,79.504,79.504
U0106,S0200,14,S1,5,40.87,False,126.069,126.069
U0106,S0200,15,S1,2,44.984,False,96.654,96.654
U0106,S0200,16,S1,2,50.489,False,106.293,106.293
U0106,S0200,17,S1,1,47.185,False,95.092,95.092
U0106,S0200,18,S1,1,70.315,False,115.894,115.894
U0106,S0200,19,S1,2,45.533,False,103.342,103.342
U0106,S0200,20,S1,1,66.982,False,120.881,120.881
U0106,S0300,1,S1,1,53.481,False,96.133,96.133
U0106,S0300,2,S1,1,53.446,False,101.642,101.642
U0106,S0300,3,S1,1,43.468,False,83.585,83.585
U0106,S0300,4,S1,2,43.142,False,92.11,92.11
U0106,S0300,5,S1,1,54.531,False,97.108,97.108
U0106,S0300,6,S1,1,57.954,False,102.923,102.923
U0106,S0300,7,S1,1,42.115,False,83.683,83.683
U0106,S0300,8,S1,3,43.076,False,107.726,107.726
U0106,S0300,9,S1,1,42.209,False,86.806,86.806
U0106,S0300,10,S1,1,51.304,False,107.434,107.434
U0106,S0300,11,S1,1,46.156,False,92.207,92.207
U0106,S0300,12,S1,3,67.667,False,134.341,134.341
U0106,S0300,13,S1,2,43.827,False,97.384,97.384
U0106,S0300,14,S1,1,58.305,False,104.762,104.762
U0106,S0300,15,S1,2,48.412,False,112.098,112.098
U0106,S0300,16,S1,1,44.653,False,87.88,87.88
U0106,S0300,17,S1,1,45.912,False,86.502,86.502
U0106,S0300,18,S1,3,57.165,False,127.776,132.129
U0106,S0300,19,S1,3,63.907,False,134.169,134.169
U0106,S0300,20,S1,1,68.266,False,121.3,121.3
U0106,S0400,1,S1,2,41.989,False,96.722,96.722
U0106,S0400,2,S1,1,51.884,False,93.14,93.14
U0106,S0400,3,S1,3,54.858,False,130.106,130.106
U0106,S0400,4,S1,3,56.972,False,136.696,136.696
U0106,S0400,5,S1,1,56.587,False,111.534,111.534
U0106,S0400,6,S1,3,72.648,False,140.326,140.326
U0106,S0400,7,S1,1,42.061,False,84.611,84.611
U0106,S0400,8,S1,1,46.368,False,85.985,85.985
U0106,S0400,9,S1,1,49.9,False,91.659,91.659
U0106,S0400,10,S1,1,47.503,False,91.765,91.765
U0106,S0400,11,S1,1,62.992,False,105.116,105.116
U0106,S0400,12,S1,1,56.84,False,101.515,101.515
U0106,S0400,13,S1,1,57.14,False,99.243,99.243
U0106,S0400,14,S1,1,48.949,False,89.538,89.538
U0106,S0400,15,S1,1,59.157,False,102.882,102.882
U0106,S0400,16,S1,1,45.076,False,84.921,84.921
U0106,S0400,17,S1,5,58.32,False,145.873,145.873
U0106,S0400,18,S1,5,55.004,False,138.258,138.258
U0106,S0400,19,S1,5,59.507,False,150.466,150.466
U0106,S0400,20,S1,1,55.299,False,106.319,106.319
U0106,S0500,1,S1,3,59.177,False,126.085,126.085
U0106,S0500,2,S1,2,67.511,False,116.108,116.108
U0106,S0500,3,S1,1,38.436,False,78.938,78.938
U0106,S0500,4,S1,3,51.564,False,114.285,114.285
U0106,S0500,5,S1,2,52.388,False,104.57,104.57
U0106,S0500,6,S1,3,59.999,False,123.513,123.513
U0106,S0500,7,S1,1,41.155,False,90.4,90.4
U0106,S0500,8,S1,1,41.892,False,78.826,78.826
U0106,S0500,9,S1,1,53.08,False,96.134,96.134
U0106,S0500,10,S1,1,52.79,False,101.51,101.51
U0107,S0100,1,S1,3,75.781,False,163.289,163.289
U0107,S0100,2,S1,3,65.388,False,170.463,170.463
U0107,S0100,3,S1,1,60.003,False,109.38,109.38
U0107,S0100,4,S1,3,74.245,False,158.374,158.374
U0107,S0100,5,S1,2,62.452,False,129.162,129.162
U0107,S0100,6,S1,2,56.72,False,115.049,115.049
U0107,S0100,7,S1,1,54.375,False,98.434,98.434
U0107,S0100,8,S1,1,47.749,False,91.014,91.014
U0107,S0100,9,S1,1,52.565,False,94.485,94.485
U0107,S0100,10,S1,1,67.475,False,114.396,114.396
U0107,S0100,11,S1,1,52.143,False,96.047,96.047
U0107,S0100,12,S1,1,50.811,False,90.927,90.927
U0107,S0100,13,S1,1,56.544,False,98.692,98.692
U0107,S0100,14,S1,1,58.475,False,104.867,109.278
U0107,S0100,15,S1,1,54.626,False,97.304,97.304
U0107,S0100,16,S1,1,62.668,False,107.889,107.889
U0107,S0100,17,S1,1,52.819,False,99.224,106.805
U0107,S0100,18,S1,1,47.952,False,87.197,87.197
U0107,S0100,19,S1,1,56.08,False,93.92,93.92
U0107,S0100,20,S1,1,68.356,False,115.154,115.154
U0107,S0200,1,S1,1,56.972,False,97.472,97.472
U0107,S0200,2,S1,4,70.743,False,158.56,158.56
U0107,S0200,3,S1,1,51.621,False,97.622,97.622
U0107,S0200,4,S1,1,59.06,False,120.211,120.211
U0107,S0200,5,S1,2,55.798,False,112.867,112.867
U0107,S0200,6,S1,2,48.979,False,99.885,99.885
U0107,S0200,7,S1,1,55.477,False,98.653,98.653
U0107,S0200,8,S1,1,48.952,False,90.362,90.362
U0107,S0200,9,S1,1,45.247,False,87.159,87.159
U0107,S0200,10,S1,3,69.113,False,156.254,156.254
U0107,S0200,11,S1,1,52.536,False,92.112,92.112
U0107,S0200,12,S1,1,58.682,False,107.401,107.401
U0107,S0200,13,S1,3,59.316,False,125.347,130.632
U0107,S0200,14,S1,1,63.083,False,102.233,102.233
U0107,S0200,15,S1,1,49.317,False,90.874,90.874
U0107,S0200,16,S1,2,60.04,False,112.824,112.824
U0107,S0200,17,S1,1,53.024,False,97.45,97.45
U0107,S0200,18,S1,1,58.937,False,103.6,103.6
U0107,S0200,19,S1,1,47.338,False,88.355,88.355
U0107,S0200,20,S1,1,42.551,False,84.646,84.646
U0107,S0300,1,S1,1,46.124,False,119.315,119.315
U0107,S0300,2,S1,1,52.287,False,95.043,95.043
U0107,S0300,3,S1,1,53.788,False,92.629,92.629
U0107,S0300,4,S1,1,49.782,False,89.346,89.346
U0107,S0300,5,S1,1,53.227,False,94.893,94.893
U0107,S0300,6,S1,1,50.796,False,89.61,89.61
U0107,S0300,7,S1,1,53.952,False,93.473,93.473
U0107,S0300,8,S1,1,51.06,False,91.686,91.686
U0107,S0300,9,S1,1,45.709,False,83.464,83.464
U0107,S0300,10,S1,2,45.245,False,93.886,93.886
U0107,S0300,11,S1,1,62.004,False,103.355,103.355
U0107,S0300,12,S1,1,40.447,False,87.286,87.286
U0107,S0300,13,S1,1,45.937,False,82.114,82.114
U0107,S0300,14,S1,1,51.481,False,88.369,88.369
U0107,S0300,15,S1,1,56.363,False,98.87,98.87
U0107,S0300,16,S1,1,51.15,False,92.869,92.869
U0107,S0300,17,S1,3,59.946,False,122.587,122.587
U0107,S0300,18,S1,1,44.591,False,83.157,83.157
U0107,S0300,19,S1,1,69.862,False,108.276,111.047
U0107,S0300,20,S1,1,44.058,False,83.564,83.564
U0107,S0400,1,S1,1,44.348,False,79.486,79.486
U0107,S0400,2,S1,1,44.784,False,79.153,79.153
U0107,S0400,3,S1,1,50.398,False,83.234,83.234
U0107,S0400,4,S1,1,47.899,False,84.959,84.959
U0107,S0400,5,S1,2,47.76,False,95.648,95.648
U0107,S0400,6,S1,1,51.066,False,87.316,87.316
U0107,S0400,7,S1,1,46.065,False,80.878,80.878
U0107,S0400,8,S1,1,44.111,False,74.734,74.734
U0107,S0400,9,S1,1,48.654,False,82.466,86.727
U0107,S0400,10,S1,2,53.789,False,103.306,103.306
U0107,S0400,11,S1,1,43.649,False,76.712,76.712
U0107,S0400,12,S1,1,43.829,False,74.524,74.524
U0107,S0400,13,S1,1,50.771,False,84.749,84.749
U0107,S0400,14,S1,3,55.524,False,114.499,114.499
U0107,S0400,15,S1,5,56.997,False,137.35,137.35
U0107,S0400,16,S1,1,44.251,False,78.352,78.352
U0107,S0400,17,S1,1,53.716,False,85.49,85.49
U0107,S0400,18,S1,4,54.42,False,124.069,124.069
U0107,S0400,19,S1,3,53.736,False,105.999,105.999
U0107,S0400,20,S1,1,40.334,False,82.348,82.348
U0107,S0500,1,S1,3,44.329,False,102.937,102.937
U0107,S0500,2,S1,1,50.381,False,84.234,84.234
U0107,S0500,3,S1,1,49.622,False,86.22,86.22
U0107,S0500,4,S1,3,54.354,False,107.907,107.907
U0107,S0500,5,S1,2,49.648,False,91.787,91.787
U0107,S0500,6,S1,3,60.013,False,117.492,117.492
U0107,S0500,7,S1,1,44.39,False,87.478,87.478
U0107,S0500,8,S1,2,43.126,False,83.364,83.364
U0107,S0500,9,S1,1,42.701,False,75.278,75.278
U0107,S0500,10,S1,3,40.955,False,92.562,92.562
U0107,S0500,11,S1,1,49.27,False,82.056,82.056
U0107,S0500,12,S1,2,41.779,False,83.266,83.266
U0107,S0500,13,S1,1,39.59,False,72.713,72.713
U0107,S0500,14,S1,2,39.268,False,83.557,83.557
U0107,S0500,15,S1,1,41.567,False,74.116,74.116
U0107,S0500,16,S1,1,43.306,False,89.415,89.415
U0107,S0500,17,S1,1,41.129,False,71.198,71.198
U0107,S0500,18,S1,2,50.523,False,93.417,93.417
U0107,S0500,19,S1,3,38.95,False,90.04,90.04
U0107,S0500,20,S1,5,54.132,False,141.065,141.065
U0108,S0100,1,S1,2,53.608,False,114.535,159.999
U0108,S0100,2,S1,3,45.669,False,117.762,117.762
U0108,S0100,3,S1,2,42.482,False,100.48,100.48
U0108,S0100,4,S1,1,54.352,False,104.417,104.417
U0108,S0100,5,S1,1,46.017,False,94.355,94.355
U0108,S0100,6,S1,4,74.541,False,161.366,161.366
U0108,S0100,7,S1,1,47.42,False,93.043,93.043
U0108,S0100,8,S1,5,85.859,False,191.554,191.554
U0108,S0100,9,S1,1,53.112,False,99.022,99.022
U0108,S0100,10,S1,1,42.71,False,84.146,84.146
U0108,S0100,11,S1,1,46.911,False,91.292,91.292
U0108,S0100,12,S1,1,53.776,False,101.374,101.374
U0108,S0100,13,S1,2,48.332,False,102.522,102.522
U0108,S0100,14,S1,1,41.61,False,86.262,86.262
U0108,S0100,15,S1,1,43.385,False,86.407,86.407
U0108,S0100,16,S1,1,55.301,False,100.844,100.844
U0108,S0100,17,S1,2,43.905,False,92.678,92.678
U0108,S0100,18,S1,1,46.929,False,86.918,86.918
U0108,S0100,19,S1,3,45.743,False,106.095,106.095
U0108,S0100,20,S1,1,50.567,False,97.117,97.117
U0108,S0200,1,S1,1,47.163,False,86.797,86.797
U0108,S0200,2,S1,1,37.766,False,79.414,79.414
U0108,S0200,3,S1,5,52.092,False,131.32,131.32
U0108,S0200,4,S1,2,55.674,False,127.182,127.182
U0108,S0200,5,S1,1,50.845,False,95.734,107.734
U0108,S0200,6,S1,2,40.261,False,93.934,93.934
U0108,S0200,7,S1,2,43.058,False,100.719,100.719
U0108,S0200,8,S1,1,45.122,False,86.686,86.686
U0108,S0200,9,S1,4,49.933,False,130.289,136.552
U0108,S0200,10,S1,3,56.057,False,128.609,128.609
U0108,S0200,11,S1,1,50.746,False,98.688,98.688
U0108,S0200,12,S1,4,100.813,False,195.87,195.87
U0108,S0200,13,S1,1,59.618,False,104.889,107.909
U0108,S0200,14,S1,1,78.549,False,129.999,140.843
U0108,S0200,15,S1,2,54.674,False,114.732,125.826
U0108,S0200,16,S1,1,66.472,False,117.866,129.304
U0108,S0200,17,S1,4,53.788,False,127.043,127.043
U0108,S0200,18,S1,1,44.277,False,91.498,91.498
U0108,S0200,19,S1,1,45.995,False,88.89,88.89
U0108,S0200,20,S1,3,85.723,False,163.188,163.188
U0108,S0300,1,S1,1,60.04,False,106.938,115.352
U0108,S0300,2,S1,5,58.788,False,142.902,142.902
U0108,S0300,3,S1,2,61.107,False,117.368,117.368
U0108,S0300,4,S1,2,46.184,False,102.548,102.548
U0108,S0300,5,S1,3,41.787,False,102.776,102.776
U0108,S0300,6,S1,1,57.146,False,100.777,114.723
U0108,S0300,7,S1,1,39.232,False,80.343,80.343
U0108,S0300,8,S1,1,39.658,False,82.212,82.212
U0108,S0300,9,S1,1,51.721,False,93.474,93.474
U0108,S0300,10,S1,1,47.882,False,90.921,90.921
U0108,S0300,11,S1,4,55.71,False,134.512,134.512
U0108,S0300,12,S1,1,37.252,False,78.199,78.199
U0108,S0300,13,S1,2,52.979,False,111.121,111.121
U0108,S0300,14,S1,1,68.259,False,115.635,115.635
U0108,S0300,15,S1,4,57.927,False,133.965,133.965
U0108,S0300,16,S1,2,46.785,False,98.217,98.217
U0108,S0300,17,S1,1,65.353,False,104.737,104.737
U0108,S0300,18,S1,1,43.9,False,84.172,84.172
U0108,S0300,19,S1,2,42.87,False,91.924,91.924
U0108,S0300,20,S1,1,43.211,False,87.408,87.408
U0108,S0400,1,S1,1,54.781,False,98.972,98.972
U0108,S0400,2,S1,1,42.841,False,87.59,87.59
U0108,S0400,3,S1,5,101.625,False,204.522,204.522
U0108,S0400,4,S1,2,45.485,False,96.454,96.454
U0108,S0400,5,S1,2,47.715,False,99.161,99.161
U0108,S0400,6,S1,1,46.703,False,94.271,94.271
U0108,S0400,7,S1,1,58.225,False,104.007,104.007
U0108,S0400,8,S1,4,74.527,False,157.584,157.584
U0108,S0400,9,S1,1,46.899,False,90.777,90.777
U0108,S0400,10,S1,2,54.658,False,193.78,193.78
U0108,S0400,11,S1,1,57.8,False,105.048,105.048
U0108,S0400,12,S1,4,62.552,False,138.109,138.109
U0108,S0400,13,S1,1,41.71,False,79.676,87.59
U0108,S0400,14,S1,1,68.432,False,112.784,112.784
U0108,S0400,15,S1,1,39.874,False,79.862,79.862
U0108,S0400,16,S1,4,48.926,False,124.442,124.442
U0108,S0400,17,S1,1,44.942,False,85.232,85.232
U0108,S0400,18,S1,3,51.483,False,113.396,113.396
U0108,S0400,19,S1,3,45.757,False,106.889,106.889
U0108,S0400,20,S1,1,39.983,False,86.487,86.487
U0108,S0500,1,S1,2,56.996,False,108.207,113.447
U0108,S0500,2,S1,3,58.898,False,114.124,114.124
U0108,S0500,3,S1,1,39.569,False,77.051,77.051
U0108,S0500,4,S1,2,43.325,False,88.717,88.717
U0108,S0500,5,S1,1,44.765,False,88.592,88.592
U0108,S0500,6,S1,1,59.537,False,98.317,98.317
U0108,S0500,7,S1,1,42.822,False,80.58,80.58
U0108,S0500,8,S1,1,41.887,False,82.324,82.324
U0108,S0500,9,S1,4,47.89,False,119.189,119.189
U0108,S0500,10,S1,1,55.973,False,95.431,95.431
U0108,S0500,11,S1,1,49.572,False,91.415,93.626
U0108,S0500,12,S1,1,64.297,False,106.454,106.454
U0108,S0500,13,S1,5,50.642,False,138.524,138.524
U0108,S0500,14,S1,2,47.709,False,94.841,94.841
U0108,S0500,15,S1,1,47.789,False,91.82,91.82
U0108,S0500,16,S1,4,75.694,False,164.304,164.304
U0108,S0500,17,S1,2,56.085,False,107.171,107.171
U0108,S0500,18,S1,1,66.899,False,106.858,106.858
U0108,S0500,19,S1,1,42.593,False,77.871,77.871
U0108,S0500,20,S1,3,55.499,False,126.708,126.708
U0109,S0100,1,S1,2,75.573,False,166.159,166.159
U0109,S0100,2,S1,1,58.511,False,119.451,124.795
U0109,S0100,3,S1,1,74.318,False,124.894,124.894
U0109,S0100,4,S1,1,62.491,False,135.988,158.366
U0109,S0100,5,S1,1,51.73,False,107.962,107.962
U0109,S0100,6,S1,3,59.336,False,155.989,159.729
U0109,S0100,7,S1,1,63.948,False,135.073,138.321
U0109,S0100,8,S1,1,65.187,False,118.58,118.58
U0109,S0100,9,S1,1,68.412,False,115.735,121.292
U0109,S0100,10,S1,3,65.345,False,153.276,161.821
U0109,S0100,11,S1,5,73.708,False,150.783,233.451
U0109,S0100,12,S1,2,60.635,False,138.079,138.079
U0109,S0100,13,S1,1,64.781,False,118.13,118.13
U0109,S0100,14,S1,1,46.873,False,102.318,102.318
U0109,S0100,15,S1,1,66.305,False,116.817,116.817
U0109,S0100,16,S1,2,77.167,False,141.215,148.798
U0109,S0100,17,S1,3,72.943,False,166.486,166.486
U0109,S0100,18,S1,1,55.882,False,103.92,103.92
U0109,S0100,19,S1,1,72.125,False,123.4,129.016
U0109,S0100,20,S1,1,67.899,False,111.955,114.819
U0109,S0200,1,S1,5,89.474,False,256.713,256.713
U0109,S0200,2,S1,2,70.697,False,156.042,159.392
U0109,S0200,3,S1,2,54.688,False,127.156,138.613
U0109,S0200,4,S1,1,74.112,False,140.388,140.388
U0109,S0200,5,S1,1,52.97,False,114.063,114.063
U0109,S0200,6,S1,2,57.823,False,138.444,143.161
U0109,S0200,7,S1,1,72.177,False,133.197,146.489
U0109,S0200,8,S1,2,70.426,False,142.618,153.077
U0109,S0200,9,S1,1,64.332,False,119.609,119.609
U0109,S0200,10,S1,1,47.223,False,111.421,114.174
U0109,S0200,11,S1,1,79.697,False,132.771,132.771
U0109,S0200,12,S1,1,57.449,False,117.715,121.087
U0109,S0200,13,S1,1,66.149,False,124.12,124.12
U0109,S0200,14,S1,1,63.576,False,131.921,131.921
U0109,S0200,15,S1,1,69.399,False,119.276,119.276
U0109,S0200,16,S1,3,44.844,False,137.577,137.577
U0109,S0200,17,S1,2,46.194,False,112.584,112.584
U0109,S0200,18,S1,1,41.274,False,89.956,89.956
U0109,S0200,19,S1,2,46.722,False,115.283,115.283
U0109,S0200,20,S1,3,63.009,False,164.379,164.379
U0109,S0300,1,S1,1,56.542,False,99.936,99.936
U0109,S0300,2,S1,1,54.114,False,90.606,95.252
U0109,S0300,3,S1,1,45.892,False,85.42,85.42
U0109,S0300,4,S1,1,54.075,False,103.109,103.109
U0109,S0300,5,S1,1,45.59,False,91.782,95.671
U0109,S0300,6,S1,1,40.396,False,92.21,92.21
U0109,S0300,7,S1,4,57.927,False,151.075,151.075
U0109,S0300,8,S1,3,55.057,False,130.53,130.53
U0109,S0300,9,S1,3,56.57,False,127.33,127.33
U0109,S0300,10,S1,1,44.9,False,92.739,92.739
U0109,S0300,11,S1,2,43.065,False,98.253,98.253
U0109,S0300,12,S1,1,43.908,False,86.64,86.64
U0109,S0300,13,S1,3,62.154,False,137.242,137.242
U0109,S0300,14,S1,1,40.198,False,81.807,81.807
U0109,S0300,15,S1,1,60.841,False,110.903,110.903
U0109,S0300,16,S1,1,70.338,False,121.247,124.149
U0109,S0300,17,S1,4,61.321,False,166.272,166.272
U0109,S0300,18,S1,1,36.858,False,72.159,72.159
U0109,S0300,19,S1,1,42.538,False,83.152,83.152
U0109,S0300,20,S1,2,40.164,False,98.066,98.066
U0109,S0400,1,S1,1,65.463,False,109.223,109.223
U0109,S0400,2,S1,1,54.037,False,103.081,103.081
U0109,S0400,3,S1,1,44.176,False,77.394,77.394
U0109,S0400,4,S1,1,53.799,False,95.479,95.479
U0109,S0400,5,S1,2,37.378,False,95.923,95.923
U0109,S0400,6,S1,1,49.662,False,80.743,80.743
U0109,S0400,7,S1,3,62.179,False,132.284,160.097
U0109,S0400,8,S1,3,48.989,False,121.2,121.2
U0109,S0400,9,S1,1,48.595,False,93.293,93.293
U0109,S0400,10,S1,1,44.62,False,83.011,83.011
U0109,S0400,11,S1,1,44.18,False,89.968,89.968
U0109,S0400,12,S1,1,51.58,False,94.23,97.548
U0109,S0400,13,S1,1,43.189,False,75.524,75.524
U0109,S0400,14,S1,3,48.509,False,115.196,115.196
U0109,S0400,15,S1,2,48.322,False,94.729,94.729
U0109,S0400,16,S1,2,42.448,False,91.352,91.352
U0109,S0400,17,S1,5,51.677,False,156.553,163.192
U0109,S0400,18,S1,1,47.472,False,90.201,90.201
U0109,S0400,19,S1,1,42.074,False,76.845,76.845
U0109,S0400,20,S1,3,38.22,False,107.447,107.447
U0109,S0500,1,S1,1,33.097,False,82.065,82.065
U0109,S0500,2,S1,3,60.641,False,136.865,136.865
U0109,S0500,3,S1,1,39.076,False,73.128,73.128
U0109,S0500,4,S1,1,43.036,False,85.127,85.127
U0109,S0500,5,S1,1,45.909,False,82.243,82.243
U0109,S0500,6,S1,5,64.836,False,158.537,167.229
U0109,S0500,7,S1,1,50.192,False,85.66,85.66
U0109,S0500,8,S1,3,65.215,False,132.945,139.711
U0109,S0500,9,S1,1,50.749,False,98.638,100.323
U0109,S0500,10,S1,1,53.527,False,94.372,94.372
U0109,S0500,11,S1,1,46.026,False,81.367,81.367
U0109,S0500,12,S1,1,39.695,False,72.259,72.259
U0109,S0500,13,S1,1,44.175,False,77.827,77.827
U0109,S0500,14,S1,3,39.411,False,97.796,102.489
U0109,S0500,15,S1,1,43.689,False,75.241,76.533
U0109,S0500,16,S1,1,67.685,False,105.219,105.219
U0109,S0500,17,S1,2,44.591,False,96.367,96.367
U0109,S0500,18,S1,5,52.5,False,143.718,146.932
U0109,S0500,19,S1,1,46.158,False,88.963,88.963
U0109,S0500,20,S1,1,37.119,False,91.0,103.857
U0110,S0100,1,S1,2,56.776,False,122.334,126.135
U0110,S0100,2,S1,1,38.442,False,78.721,78.721
U0110,S0100,3,S1,1,46.823,False,93.777,107.533
U0110,S0100,4,S1,1,41.605,False,80.627,80.627
U0110,S0100,5,S1,1,42.017,False,80.814,80.814
U0110,S0100,6,S1,1,41.7,False,81.72,81.72
U0110,S0100,7,S1,1,36.751,False,78.471,78.471
U0110,S0100,8,S1,1,38.968,False,78.127,78.127
U0110,S0100,9,S1,2,37.894,False,87.97,87.97
U0110,S0100,10,S1,1,34.952,False,70.971,70.971
U0110,S0100,11,S1,1,32.853,False,69.064,69.064
U0110,S0100,12,S1,1,36.934,False,72.689,72.689
U0110,S0100,13,S1,1,32.859,False,69.032,69.032
U0110,S0100,14,S1,3,50.676,False,116.972,116.972
U0110,S0100,15,S1,1,40.153,False,80.564,80.564
U0110,S0100,16,S1,1,36.062,False,70.126,70.126
U0110,S0100,17,S1,5,60.568,False,158.754,158.754
U0110,S0100,18,S1,1,40.174,False,76.439,76.439
U0110,S0100,19,S1,4,48.236,False,146.471,146.471
U0110,S0100,20,S1,1,29.458,False,70.612,70.612
U0110,S0200,1,S1,1,38.906,False,80.116,80.116
U0110,S0200,2,S1,1,39.806,False,76.411,76.411
U0110,S0200,3,S1,2,33.024,False,76.11,76.11
U0110,S0200,4,S1,2,44.007,False,89.4,89.4
U0110,S0200,5,S1,2,32.59,False,75.15,75.15
U0110,S0200,6,S1,3,40.545,False,94.41,94.41
U0110,S0200,7,S1,1,29.217,False,56.67,56.67
U0110,S0200,8,S1,1,44.796,False,73.14,73.14
U0110,S0200,9,S1,2,33.519,False,77.16,77.16
U0110,S0200,10,S1,1,32.235,False,60.6,60.6
U0110,S0200,11,S1,1,35.538,False,66.99,66.99
U0110,S0200,12,S1,1,32.702,False,63.12,63.12
U0110,S0200,13,S1,1,34.485,False,64.89,64.89
U0110,S0200,14,S1,2,34.227,False,77.94,77.94
U0110,S0200,15,S1,3,35.222,False,87.69,87.69
U0110,S0200,16,S1,3,39.318,False,89.054,89.054
U0110,S0200,17,S1,1,30.195,False,59.49,59.49
U0110,S0200,18,S1,1,31.778,False,59.047,59.047
U0110,S0200,19,S1,1,30.115,False,60.21,60.21
U0110,S0200,20,S1,1,31.488,False,68.048,68.048
U0110,S0300,1,S1,3,46.925,False,98.472,98.472
U0110,S0300,2,S1,1,34.151,False,59.664,59.664
U0110,S0300,3,S1,2,28.853,False,64.768,64.768
U0110,S0300,4,S1,2,31.486,False,69.139,69.139
U0110,S0300,5,S1,2,30.032,False,67.056,67.056
U0110,S0300,6,S1,5,39.52,False,111.29,111.29
U0110,S0300,7,S1,1,23.622,False,49.838,49.838
U0110,S0300,8,S1,2,32.315,False,67.115,67.115
U0110,S0300,9,S1,1,33.405,False,61.218,61.218
U0110,S0300,10,S1,1,28.812,False,57.171,57.171
U0110,S0300,11,S1,1,26.734,False,50.688,50.688
U0110,S0300,12,S1,3,28.207,False,75.152,75.152
U0110,S0300,13,S1,1,27.659,False,56.379,56.379
U0110,S0300,14,S1,1,25.565,False,51.685,51.685
U0110,S0300,15,S1,5,33.344,False,103.378,103.378
U0110,S0300,16,S1,1,25.642,False,50.16,50.16
U0110,S0300,17,S1,3,32.73,False,78.085,78.085
U0110,S0300,18,S1,5,41.11,False,115.896,115.896
U0110,S0300,19,S1,3,72.569,False,125.752,125.752
U0110,S0300,20,S1,1,30.017,False,66.909,66.909
U0110,S0400,1,S1,5,37.907,False,94.754,94.754
U0110,S0400,2,S1,1,29.895,False,64.652,72.072
U0110,S0400,3,S1,5,33.471,False,103.605,103.605
U0110,S0400,4,S1,2,33.201,False,67.232,67.232
U0110,S0400,5,S1,4,31.17,False,88.176,88.176
U0110,S0400,6,S1,1,27.283,False,53.621,53.621
U0110,S0400,7,S1,3,28.054,False,72.981,72.981
U0110,S0400,8,S1,1,27.002,False,52.669,55.382
U0110,S0400,9,S1,1,31.013,False,56.825,56.825
U0110,S0400,10,S1,1,27.509,False,51.275,51.275
U0110,S0400,11,S1,1,28.998,False,56.818,56.818
U0110,S0400,12,S1,1,26.448,False,51.042,51.042
U0110,S0400,13,S1,4,31.191,False,84.741,84.741
U0110,S0400,14,S1,3,37.058,False,80.713,80.713
U0110,S0400,15,S1,2,26.787,False,59.307,59.307
U0110,S0400,16,S1,1,24.687,False,49.891,49.891
U0110,S0400,17,S1,2,36.315,False,71.125,78.091
U0110,S0400,18,S1,4,28.563,False,83.597,83.597
U0110,S0400,19,S1,2,37.253,False,77.043,77.043
U0110,S0400,20,S1,3,33.806,False,87.556,87.556
U0110,S0500,1,S1,1,30.459,False,55.703,55.703
U0110,S0500,2,S1,1,25.445,False,49.495,49.495
U0110,S0500,3,S1,2,34.587,False,71.673,78.197
U0110,S0500,4,S1,1,27.51,False,53.176,53.176
U0110,S0500,5,S1,5,34.803,False,100.281,100.281
U0110,S0500,6,S1,1,27.514,False,51.152,51.152
U0110,S0500,7,S1,2,25.007,False,56.359,56.359
U0110,S0500,8,S1,1,26.762,False,53.14,53.14
U0110,S0500,9,S1,3,27.524,False,73.537,77.602
U0110,S0500,10,S1,1,30.816,False,60.543,60.543
U0110,S0500,11,S1,1,23.779,False,50.243,50.243
U0110,S0500,12,S1,5,28.541,False,96.527,96.527
U0110,S0500,13,S1,1,32.983,False,59.771,59.771
U0110,S0500,14,S1,1,26.281,False,50.887,50.887
U0110,S0500,15,S1,3,40.624,False,88.051,91.539
U0110,S0500,16,S1,1,25.644,False,56.681,56.681
U0110,S0500,17,S1,1,32.148,False,56.533,62.152
U0110,S0500,18,S1,4,31.056,False,83.492,83.492
U0110,S0500,19,S1,3,36.912,False,83.018,92.447
U0110,S0500,20,S1,1,34.321,False,67.993,67.993
U0111,S0100,1,S1,2,76.926,False,158.961,172.316
U0111,S0100,2,S1,2,63.792,False,136.206,136.206
U0111,S0100,3,S1,5,71.759,False,188.738,188.738
U0111,S0100,4,S1,1,63.561,False,122.268,122.268
U0111,S0100,5,S1,2,78.814,False,161.598,161.598
U0111,S0100,6,S1,5,67.297,False,180.55,180.55
U0111,S0100,7,S1,2,83.743,False,150.052,150.052
U0111,S0100,8,S1,4,54.486,False,148.994,148.994
U0111,S0100,9,S1,1,49.548,False,100.372,100.372
U0111,S0100,10,S1,2,104.191,False,177.95,177.95
U0111,S0100,11,S1,1,72.293,False,126.21,132.434
U0111,S0100,12,S1,1,45.202,False,97.969,97.969
U0111,S0100,13,S1,1,58.217,False,115.189,115.189
U0111,S0100,14,S1,1,53.783,False,103.834,103.834
